Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
2793.589,28.5,44.25,27.69,47.25
2795.665,28.0,44.31,27.69,47.25
2797.705,28.5,44.31,27.69,47.25
2799.784,28.5,44.31,27.69,47.25
2801.867,28.5,44.31,27.69,47.25
2803.949,28.5,44.31,27.62,47.25
2806.027,28.5,44.31,27.69,47.25
2808.109,28.5,44.31,27.69,47.25
2810.196,28.5,44.31,27.69,47.25
2812.271,28.5,44.31,27.69,47.25
2814.353,28.5,44.38,27.62,47.31
2816.432,28.5,44.38,27.69,47.38
2818.517,28.5,44.44,27.69,47.38
2820.601,28.5,44.44,27.69,47.38
2822.682,28.5,44.44,27.69,47.38
2824.757,28.5,44.44,27.69,47.38
2826.836,28.5,44.5,27.69,47.38
2828.909,28.5,44.5,27.69,47.38
2830.983,28.5,44.5,27.69,47.38
2833.052,28.5,44.5,27.69,47.38
2835.174,28.5,44.5,27.69,47.44
2837.255,28.5,44.5,27.69,47.44
2839.293,28.5,44.56,27.69,47.5
2841.409,28.5,44.56,27.69,47.5
2843.485,28.5,44.56,27.69,47.5
2845.562,28.5,44.63,27.69,47.44
2847.642,28.5,44.63,27.69,47.5
2849.726,28.5,44.56,27.69,47.44
2851.805,28.5,44.56,27.69,47.44
2853.877,28.5,44.56,27.75,47.5
2855.952,28.5,44.56,27.69,47.44
2858.04,28.5,44.56,27.69,47.5
2860.118,28.5,44.56,27.75,47.5
2862.202,28.5,44.63,27.69,47.5
2864.244,28.5,44.63,27.69,47.56
2866.368,28.5,44.63,27.69,47.56
2868.446,28.5,44.63,27.69,47.63
2870.489,28.5,44.69,27.69,47.63
2872.573,28.5,44.69,27.69,47.63
2874.655,28.5,44.63,27.69,47.63
2876.727,28.5,44.69,27.69,47.69
2878.809,28.5,44.69,27.69,47.69
2880.894,28.5,44.69,27.69,47.69
2882.977,28.5,44.69,27.69,47.69
2885.05,28.5,44.69,27.69,47.69
2887.135,28.5,44.69,27.75,47.69
2889.212,28.5,44.69,27.75,47.69
2891.291,28.5,44.69,27.75,47.69
2893.378,28.5,44.69,27.75,47.63
2895.457,28.5,44.69,27.75,47.63
2897.548,28.5,44.69,27.75,47.63
2899.64,28.5,44.69,27.75,47.63
2901.674,28.5,44.69,27.75,47.63
2903.752,28.5,44.69,27.75,47.63
2905.874,28.5,44.69,27.75,47.69
2907.951,28.5,44.69,27.75,47.69
2910.033,28.5,44.69,27.81,47.69
2912.069,28.5,44.69,27.81,47.69
2914.154,28.5,44.69,27.81,47.69
2916.236,28.5,44.63,27.81,47.63
2918.311,28.5,44.63,27.81,47.63
2920.393,28.5,44.63,27.75,47.63
2922.472,28.5,44.63,27.81,47.63
2924.56,28.5,44.63,27.81,47.63
2926.634,28.5,44.63,27.81,47.69
2928.711,28.5,44.63,27.81,47.69
2930.797,28.5,44.63,27.81,47.69
2932.874,28.5,44.63,27.81,47.69
2934.962,28.5,44.69,27.81,47.69
2937.045,28.5,44.63,27.81,47.69
2939.13,28.5,44.63,27.81,47.69
2941.206,28.5,44.63,27.81,47.69
2943.286,28.5,44.63,27.81,47.69
2945.368,28.5,44.69,27.87,47.69
2947.448,28.5,44.63,27.81,47.69
2949.53,28.5,44.63,27.87,47.69
2951.618,28.5,44.63,27.81,47.69
2953.661,28.5,44.63,27.87,47.69
2955.737,28.5,44.63,27.87,47.63
2957.816,28.5,44.63,27.87,47.69
2959.895,28.5,44.63,27.87,47.63
2962.018,28.5,44.63,27.87,47.63
2964.095,28.5,44.63,27.87,47.69
2966.132,28.5,44.63,27.87,47.63
2968.214,28.5,44.63,27.87,47.63
2970.297,28.5,44.63,27.87,47.63
2972.377,28.5,44.56,27.87,47.63
2974.465,28.5,44.63,27.87,47.63
2976.553,28.5,44.63,27.87,47.63
2978.641,28.5,44.56,27.87,47.56
2980.731,28.5,44.56,27.87,47.56
2982.771,28.5,44.56,27.87,47.56
2984.854,28.5,44.56,27.87,47.56
2986.935,28.5,44.56,27.87,47.56
2989.023,28.5,44.56,27.87,47.56
2991.111,28.5,44.56,27.87,47.63
2993.194,28.5,44.56,27.81,47.56
2995.276,28.5,44.56,27.87,47.56
2997.357,28.5,44.56,27.87,47.5
2999.436,28.5,44.56,27.87,47.5
3001.525,28.5,44.56,27.87,47.5
3003.568,28.5,44.5,27.87,47.5
3005.649,28.5,44.5,27.87,47.5
3007.73,28.5,44.5,27.87,47.44
3009.808,28.5,44.44,27.87,47.44
3011.888,28.5,44.44,27.94,47.44
3013.973,28.5,44.44,27.94,47.44
3016.054,28.5,44.44,27.87,47.38
3018.144,28.5,44.44,27.94,47.38
3020.224,28.5,44.44,27.94,47.38
3022.3,28.5,44.44,27.94,47.38
3024.375,28.5,44.38,27.94,47.38
3026.455,28.5,44.38,27.94,47.31
3028.536,28.5,44.44,27.94,47.31
3030.615,28.5,44.38,27.94,47.31
3032.702,28.5,44.38,27.94,47.31
3034.79,28.5,44.38,27.94,47.31
3036.869,28.5,44.38,27.94,47.31
3038.913,28.5,44.31,27.94,47.25
3040.992,28.5,44.31,27.94,47.25
3043.07,28.5,44.31,27.94,47.25
3045.155,28.5,44.31,27.94,47.25
3047.241,28.5,44.31,27.94,47.25
3049.334,28.5,44.31,27.94,47.25
3051.412,28.5,44.31,27.94,47.25
3053.482,28.5,44.31,27.94,47.25
3055.56,28.5,44.31,27.94,47.25
3057.639,28.5,44.31,27.94,47.19
3059.724,28.5,44.31,27.94,47.19
3061.811,28.5,44.25,27.94,47.19
3063.893,28.5,44.31,27.94,47.19
3065.976,28.5,44.31,27.94,47.19
3068.059,28.5,44.31,27.94,47.19
3070.14,28.5,44.31,28.0,47.19
3072.182,28.5,44.31,27.94,47.19
3074.263,28.5,44.31,27.94,47.19
3076.348,28.5,44.31,27.94,47.13
3078.424,28.5,44.31,28.0,47.19
3080.545,28.5,44.38,27.94,47.13
3082.588,28.5,44.31,27.94,47.13
3084.67,28.5,44.38,28.0,47.13
3086.759,28.5,44.31,27.94,47.13
3088.838,28.5,44.31,27.94,47.13
3090.916,28.5,44.31,27.94,47.06
3092.998,28.5,44.31,27.94,47.06
3095.086,28.5,44.25,27.94,47.06
3097.171,28.5,44.31,28.0,47.13
3099.253,28.5,44.31,27.94,47.13
3101.33,28.5,44.25,28.0,47.13
3103.407,28.5,44.25,28.0,47.19
3105.497,28.5,44.25,27.94,47.19
3107.536,28.5,44.25,28.0,47.13
3109.618,28.5,44.25,28.0,47.13
3111.698,28.5,44.25,28.0,47.13
3113.779,28.5,44.25,28.0,47.13
3115.869,28.5,44.25,28.0,47.13
3117.953,28.5,44.31,28.0,47.13
3120.032,28.5,44.25,28.0,47.13
3122.114,28.5,44.25,28.0,47.13
3124.188,28.5,44.25,28.0,47.13
3126.268,28.5,44.25,28.0,47.13
3128.348,28.5,44.25,28.0,47.13
3130.432,28.5,44.25,28.0,47.13
3132.509,28.5,44.25,28.0,47.13
3134.594,28.5,44.25,28.0,47.13
3136.678,28.5,44.25,28.0,47.13
3138.763,28.5,44.25,28.0,47.13
3140.842,28.5,44.25,28.0,47.19
3142.918,28.5,44.25,28.0,47.19
3144.995,28.5,44.31,28.0,47.19
3147.042,28.5,44.25,28.06,47.19
3149.165,28.5,44.31,28.0,47.25
3151.242,28.5,44.31,28.0,47.25
3153.277,28.5,44.31,28.0,47.25
3155.365,28.5,44.31,28.0,47.25
3157.45,28.5,44.31,28.0,47.25
3159.524,28.5,44.31,28.0,47.25
3161.599,28.5,44.31,28.0,47.19
3163.69,28.5,44.31,28.0,47.19
3165.779,28.5,44.31,28.06,47.19
3167.863,28.5,44.31,28.06,47.19
3169.945,28.5,44.31,28.0,47.19
3172.029,28.5,44.38,28.06,47.19
3174.114,28.5,44.38,28.06,47.19
3176.159,28.5,44.38,28.06,47.19
3178.24,28.5,44.38,28.06,47.19
3180.32,28.5,44.44,28.06,47.25
3182.404,28.5,44.44,28.06,47.25
3184.49,28.5,44.44,28.06,47.19
3186.571,28.5,44.44,28.06,47.19
3188.656,28.5,44.5,28.06,47.19
3190.743,28.5,44.44,28.06,47.19
3192.825,28.5,44.44,28.06,47.19
3194.905,28.5,44.44,28.06,47.19
3196.989,28.5,44.5,28.06,47.25
3199.028,28.5,44.5,28.06,47.31
3201.109,28.5,44.56,28.06,47.31
3203.192,28.5,44.56,28.06,47.38
3205.276,29.0,44.56,28.06,47.38
3207.365,28.5,44.56,28.06,47.38
3209.444,28.5,44.63,28.06,47.38
3211.522,28.5,44.63,28.06,47.44
3213.609,28.5,44.63,28.12,47.5
3215.698,29.0,44.69,28.06,47.5
3217.74,29.0,44.69,28.06,47.5
3219.824,29.0,44.69,28.06,47.5
3221.908,29.0,44.69,28.06,47.5
3223.995,29.0,44.69,28.06,47.5
3226.072,29.0,44.69,28.06,47.56
3228.153,29.0,44.69,28.06,47.56
3230.244,29.0,44.75,28.06,47.56
3232.315,29.0,44.69,28.12,47.56
3234.385,29.0,44.69,28.06,47.56
3236.464,29.0,44.75,28.12,47.56
3238.55,29.0,44.75,28.12,47.56
3240.63,29.0,44.69,28.12,47.56
3242.718,29.0,44.69,28.12,47.56
3244.804,29.0,44.69,28.12,47.63
3246.881,29.0,44.69,28.12,47.63
3248.959,29.0,44.69,28.12,47.63
3251.039,29.0,44.69,28.12,47.63
3253.12,29.0,44.69,28.12,47.63
3255.2,29.0,44.69,28.12,47.63
3257.281,29.0,44.69,28.12,47.56
3259.361,29.0,44.69,28.12,47.56
3261.446,29.0,44.63,28.12,47.63
3263.527,29.0,44.63,28.12,47.63
3265.598,29.0,44.63,28.12,47.63
3267.676,29.0,44.63,28.12,47.56
3269.766,29.0,44.56,28.12,47.5
3271.847,29.0,44.56,28.19,47.5
3273.881,29.0,44.56,28.12,47.44
3275.968,29.0,44.56,28.12,47.44
3278.043,29.0,44.56,28.12,47.5
3280.164,29.0,44.5,28.12,47.5
3282.238,29.0,44.5,28.19,47.5
3284.322,29.0,44.56,28.19,47.5
3286.399,29.0,44.5,28.19,47.56
3288.437,29.0,44.5,28.19,47.56
3290.558,29.0,44.5,28.12,47.56
3292.594,29.0,44.56,28.12,47.56
3294.676,29.0,44.5,28.12,47.56
3296.762,29.0,44.56,28.12,47.63
3298.844,29.0,44.56,28.12,47.56
3300.924,29.0,44.56,28.12,47.56
3303.004,29.0,44.63,28.12,47.56
3305.081,29.0,44.63,28.12,47.56
3307.156,29.0,44.63,28.12,47.56
3309.242,29.0,44.63,28.12,47.56
3311.334,29.0,44.63,28.12,47.56
3313.414,29.0,44.63,28.12,47.63
3315.498,29.0,44.69,28.12,47.63
3317.576,29.0,44.69,28.12,47.63
3319.659,29.0,44.69,28.12,47.69
3321.747,29.0,44.69,28.12,47.69
3323.827,29.0,44.69,28.19,47.69
3325.909,29.0,44.69,28.12,47.63
3327.943,29.0,44.69,28.12,47.69
3330.068,29.0,44.69,28.12,47.69
3332.142,29.0,44.69,28.19,47.69
3334.224,29.0,44.75,28.19,47.63
3336.264,29.0,44.75,28.12,47.63
3338.346,29.0,44.69,28.12,47.63
3340.42,29.0,44.69,28.19,47.63
3342.542,29.0,44.69,28.19,47.63
3344.617,29.0,44.69,28.19,47.63
3346.694,29.0,44.69,28.12,47.56
3348.773,29.0,44.69,28.19,47.56
3350.851,29.0,44.63,28.19,47.56
3352.93,29.0,44.69,28.19,47.56
3355.011,29.0,44.69,28.19,47.63
3357.09,29.0,44.63,28.19,47.63
3359.17,29.0,44.69,28.19,47.63
3361.247,29.0,44.69,28.19,47.63
3363.327,29.0,44.69,28.19,47.69
3365.406,29.0,44.69,28.19,47.69
3367.479,29.0,44.75,28.19,47.69
3369.556,29.0,44.75,28.19,47.69
3371.627,29.0,44.75,28.19,47.69
3373.706,29.0,44.69,28.19,47.69
3375.79,29.0,44.69,28.19,47.69
3377.869,29.0,44.69,28.19,47.63
3379.944,29.0,44.69,28.19,47.56
3382.024,29.0,44.69,28.19,47.56
3384.098,29.0,44.69,28.19,47.56
3386.173,29.0,44.63,28.19,47.56
3388.257,29.0,44.63,28.19,47.56
3390.345,29.0,44.63,28.19,47.56
3392.433,29.0,44.63,28.19,47.56
3394.513,29.0,44.63,28.19,47.5
3396.591,29.0,44.63,28.25,47.5
3398.673,29.0,44.56,28.25,47.5
3400.751,29.0,44.56,28.25,47.5
3402.831,29.0,44.56,28.25,47.5
3404.913,29.0,44.56,28.25,47.44
3406.988,29.0,44.56,28.19,47.44
3409.067,29.0,44.5,28.25,47.44
3411.153,29.0,44.5,28.25,47.44
3413.232,29.0,44.5,28.25,47.44
3415.306,29.0,44.5,28.25,47.5
3417.383,29.0,44.5,28.25,47.5
3419.462,29.0,44.5,28.25,47.5
3421.548,29.0,44.5,28.25,47.5
3423.632,29.0,44.5,28.25,47.5
3425.714,29.0,44.5,28.25,47.5
3427.788,29.0,44.5,28.25,47.44
3429.871,29.0,44.5,28.25,47.44
3431.953,29.0,44.5,28.25,47.5
3433.995,29.0,44.5,28.25,47.44
3436.073,29.0,44.5,28.25,47.44
3438.158,29.0,44.44,28.25,47.44
3440.235,29.0,44.5,28.25,47.44
3442.323,29.0,44.44,28.25,47.44
3444.408,29.0,44.44,28.25,47.44
3446.49,29.0,44.44,28.25,47.44
3448.576,29.0,44.44,28.25,47.44
3450.661,29.0,44.44,28.25,47.38
3452.746,29.0,44.44,28.25,47.38
3454.822,29.0,44.44,28.25,47.38
3456.898,29.0,44.44,28.25,47.38
3458.979,29.0,44.44,28.25,47.38
3461.022,29.0,44.44,28.25,47.31
3463.114,29.0,44.44,28.25,47.31
3465.197,29.0,44.44,28.25,47.31
3467.277,29.0,44.44,28.25,47.31
3469.361,29.0,44.44,28.25,47.31
3471.44,29.0,44.44,28.25,47.31
3473.522,29.0,44.44,28.25,47.31
3475.617,29.0,44.44,28.25,47.38
3477.697,29.0,44.44,28.25,47.38
3479.74,29.0,44.44,28.25,47.38
3481.822,29.0,44.44,28.25,47.44
3483.906,29.0,44.5,28.25,47.44
3485.993,29.0,44.5,28.31,47.44
3488.076,29.0,44.5,28.31,47.44
3490.161,29.0,44.5,28.31,47.44
3492.24,29.0,44.5,28.31,47.44
3494.325,29.0,44.5,28.25,47.44
3496.405,29.0,44.5,28.31,47.44
3498.493,29.0,44.5,28.31,47.44
3500.533,29.0,44.5,28.31,47.44
3502.618,29.0,44.5,28.31,47.44
3504.698,29.0,44.5,28.31,47.44
3506.775,29.0,44.5,28.31,47.44
3508.856,29.0,44.5,28.31,47.5
3510.944,29.0,44.5,28.31,47.44
3513.026,29.0,44.56,28.31,47.5
3515.107,29.0,44.56,28.31,47.5
3517.194,29.0,44.56,28.31,47.56
3519.268,29.0,44.56,28.31,47.56
3521.358,29.0,44.56,28.31,47.56
3523.436,29.0,44.63,28.31,47.56
3525.518,29.0,44.63,28.31,47.63
3527.599,29.0,44.63,28.31,47.63
3529.688,29.0,44.63,28.31,47.63
3531.733,29.0,44.63,28.37,47.63
3533.842,29.0,44.63,28.31,47.63
3535.884,29.0,44.69,28.31,47.69
3537.961,29.0,44.69,28.31,47.69
3540.081,29.0,44.69,28.31,47.69
3542.159,29.0,44.69,28.31,47.69
3544.24,29.0,44.69,28.31,47.69
3546.279,29.0,44.69,28.31,47.69
3548.358,29.0,44.69,28.31,47.69
3550.434,29.0,44.69,28.31,47.69
3552.522,29.0,44.75,28.31,47.63
3554.593,29.0,44.69,28.31,47.63
3556.674,29.0,44.69,28.31,47.63
3558.755,29.0,44.69,28.31,47.63
3560.835,29.0,44.69,28.31,47.63
3562.919,29.0,44.69,28.31,47.63
3564.992,29.0,44.69,28.31,47.63
3567.075,29.0,44.69,28.31,47.63
3569.15,29.0,44.63,28.31,47.56
3571.233,29.0,44.63,28.31,47.56
3573.308,29.0,44.63,28.31,47.56
3575.388,29.0,44.56,28.31,47.5
3577.467,29.0,44.56,28.31,47.5
3579.589,29.0,44.56,28.31,47.44
3581.664,29.0,44.5,28.31,47.44
3583.707,29.0,44.5,28.31,47.44
3585.79,29.0,44.5,28.31,47.44
3587.879,29.0,44.44,28.31,47.44
3589.962,29.0,44.5,28.31,47.44
3592.04,29.0,44.44,28.31,47.44
3594.114,29.0,44.44,28.31,47.44
3596.199,29.0,44.44,28.31,47.44
3598.277,29.0,44.5,28.31,47.38
3600.349,29.0,44.5,28.31,47.38
3602.428,29.0,44.5,28.31,47.38
3604.504,29.0,44.5,28.31,47.38
3606.578,29.0,44.5,28.31,47.44
3608.66,29.0,44.5,28.31,47.44
3610.738,29.0,44.5,28.37,47.38
3612.812,29.0,44.5,28.31,47.38
3614.896,29.0,44.5,28.31,47.38
3616.974,29.0,44.56,28.31,47.38
3619.095,29.0,44.56,28.31,47.44
3621.171,29.0,44.5,28.31,47.38
3623.25,29.0,44.56,28.31,47.38
3625.328,29.0,44.5,28.31,47.38
3627.409,29.0,44.5,28.37,47.38
3629.49,29.0,44.56,28.37,47.38
3631.527,29.0,44.5,28.31,47.38
3633.649,29.0,44.56,28.37,47.38
3635.687,29.0,44.56,28.37,47.44
3637.77,29.0,44.5,28.31,47.38
3639.846,29.0,44.5,28.37,47.44
3641.924,29.0,44.56,28.37,47.44
3644.007,29.0,44.5,28.37,47.44
3646.089,29.0,44.56,28.37,47.38
3648.168,29.0,44.56,28.31,47.38
3650.249,29.0,44.56,28.37,47.38
3652.334,29.0,44.5,28.37,47.38
3654.408,29.0,44.56,28.37,47.38
3656.491,29.0,44.56,28.31,47.38
3658.578,29.0,44.56,28.31,47.38
3660.662,29.0,44.56,28.37,47.38
3662.741,29.0,44.56,28.31,47.38
3664.823,29.0,44.5,28.31,47.38
3666.89,29.0,44.5,28.37,47.31
3668.963,29.0,44.5,28.31,47.31
3671.053,29.0,44.44,28.31,47.31
3673.133,29.0,44.44,28.31,47.38
3675.208,29.0,44.44,28.37,47.38
3677.29,29.0,44.44,28.31,47.31
3679.37,29.0,44.44,28.37,47.38
3681.451,29.0,44.44,28.37,47.38
3683.538,29.0,44.44,28.37,47.31
3685.616,29.0,44.44,28.37,47.31
3687.7,29.0,44.44,28.37,47.31
3689.781,29.0,44.44,28.37,47.25
3691.861,29.0,44.44,28.37,47.31
3693.939,29.0,44.38,28.37,47.31
3696.022,29.0,44.44,28.37,47.31
3698.102,29.0,44.38,28.37,47.31
3700.173,29.0,44.44,28.37,47.31
3702.256,29.0,44.44,28.37,47.31
3704.331,29.0,44.38,28.37,47.25
3706.422,29.0,44.38,28.37,47.31
3708.477,29.0,44.38,28.37,47.31
3710.554,29.0,44.38,28.37,47.31
3712.631,29.0,44.38,28.37,47.25
3714.714,29.0,44.38,28.37,47.31
3716.795,29.0,44.38,28.37,47.31
3718.875,29.0,44.38,28.37,47.31
3720.958,29.0,44.38,28.37,47.31
3723.036,29.0,44.38,28.37,47.31
3725.117,29.0,44.38,28.37,47.25
3727.202,29.0,44.38,28.37,47.31
3729.281,29.0,44.38,28.37,47.31
3731.367,29.0,44.38,28.37,47.31
3733.448,29.0,44.38,28.44,47.31
3735.529,29.0,44.44,28.37,47.31
3737.616,29.0,44.44,28.37,47.31
3739.695,29.0,44.44,28.44,47.38
3741.738,29.0,44.44,28.37,47.38
3743.816,29.0,44.44,28.37,47.38
3745.936,29.0,44.44,28.37,47.38
3747.976,29.0,44.44,28.37,47.38
3750.058,29.0,44.44,28.37,47.38
3752.139,29.0,44.5,28.44,47.44
3754.225,29.0,44.5,28.37,47.44
3756.3,29.0,44.5,28.44,47.44
3758.374,29.0,44.56,28.44,47.5
3760.453,29.0,44.56,28.44,47.5
3762.535,29.0,44.56,28.44,47.5
3764.619,29.0,44.56,28.44,47.56
3766.7,29.0,44.56,28.44,47.56
3768.774,29.0,44.56,28.44,47.56
3770.858,29.0,44.56,28.44,47.56
3772.937,29.0,44.56,28.44,47.5
3775.012,29.0,44.63,28.44,47.5
3777.086,29.0,44.56,28.44,47.56
3779.161,29.0,44.63,28.44,47.5
3781.247,29.0,44.56,28.44,47.5
3783.33,29.0,44.56,28.44,47.56
3785.403,29.0,44.56,28.44,47.56
3787.484,29.0,44.56,28.44,47.56
3789.56,29.0,44.56,28.5,47.5
3791.647,29.0,44.56,28.44,47.56
3793.728,29.0,44.56,28.5,47.56
3795.802,29.0,44.56,28.44,47.56
3797.884,29.0,44.56,28.44,47.56
3799.963,29.5,44.56,28.44,47.63
3802.037,29.0,44.56,28.37,47.63
3804.118,29.0,44.56,28.44,47.63
3806.192,29.0,44.56,28.44,47.63
3808.277,29.0,44.63,28.44,47.63
3810.354,29.0,44.63,28.44,47.63
3812.433,29.0,44.63,28.44,47.63
3814.51,29.0,44.63,28.44,47.63
3816.588,29.0,44.63,28.44,47.63
3818.666,29.0,44.63,28.44,47.69
3820.791,29.0,44.63,28.44,47.69
3822.823,29.0,44.63,28.44,47.69
3824.903,29.0,44.63,28.44,47.63
3827.027,29.0,44.69,28.44,47.63
3829.102,29.0,44.63,28.44,47.63
3831.185,29.0,44.63,28.44,47.63
3833.259,29.0,44.63,28.44,47.56
3835.331,29.0,44.63,28.44,47.56
3837.379,29.0,44.63,28.44,47.5
3839.5,29.0,44.63,28.44,47.56
3841.538,29.0,44.63,28.44,47.5
3843.661,29.0,44.63,28.44,47.5
3845.735,29.0,44.63,28.44,47.5
3847.806,29.0,44.56,28.44,47.5
3849.877,29.0,44.63,28.44,47.5
3851.951,29.0,44.63,28.44,47.5
3854.039,29.0,44.63,28.44,47.5
3856.121,29.0,44.56,28.44,47.5
3858.192,29.0,44.56,28.44,47.5
3860.271,29.0,44.56,28.44,47.5
3862.352,29.0,44.56,28.44,47.5
3864.429,29.0,44.56,28.44,47.5
3866.512,29.0,44.63,28.44,47.5
3868.59,29.0,44.63,28.44,47.56
3870.666,29.0,44.56,28.5,47.5
3872.739,29.0,44.56,28.5,47.5
3874.813,29.0,44.63,28.5,47.5
3876.896,29.0,44.63,28.5,47.5
3878.975,29.0,44.56,28.5,47.5
3881.061,29.0,44.63,28.5,47.5
3883.144,29.0,44.63,28.5,47.5
3885.225,29.0,44.63,28.44,47.5
3887.303,29.0,44.63,28.5,47.5
3889.377,29.0,44.63,28.5,47.5
3891.456,29.0,44.63,28.5,47.5
3893.539,29.0,44.63,28.44,47.5
3895.626,29.0,44.63,28.5,47.5
3897.708,29.0,44.63,28.44,47.44
3899.783,29.0,44.63,28.5,47.44
3901.864,29.0,44.56,28.5,47.44
3903.946,29.0,44.56,28.5,47.44
3906.027,29.0,44.56,28.5,47.44
3908.104,29.0,44.56,28.5,47.38
3910.186,29.0,44.5,28.5,47.38
3912.268,29.0,44.5,28.5,47.38
3914.348,29.0,44.5,28.5,47.31
3916.419,29.0,44.5,28.5,47.31
3918.498,29.0,44.5,28.44,47.31
3920.582,29.0,44.5,28.5,47.31
3922.662,29.0,44.5,28.5,47.31
3924.736,29.0,44.5,28.5,47.31
3926.815,29.0,44.44,28.5,47.25
3928.898,29.0,44.44,28.5,47.25
3930.981,29.0,44.44,28.5,47.19
3933.058,29.0,44.44,28.5,47.25
3935.137,29.0,44.44,28.5,47.25
3937.223,29.0,44.38,28.5,47.25
3939.299,29.0,44.38,28.5,47.19
3941.376,29.0,44.38,28.5,47.19
3943.452,29.0,44.38,28.5,47.13
3945.536,29.0,44.38,28.5,47.13
3947.612,29.0,44.38,28.5,47.13
3949.69,29.0,44.38,28.5,47.13
3951.767,29.0,44.38,28.5,47.13
3953.843,29.0,44.38,28.5,47.13
3955.924,29.0,44.38,28.5,47.13
3958.013,29.0,44.38,28.5,47.06
3960.092,29.0,44.31,28.5,47.13
3962.172,29.0,44.31,28.5,47.13
3964.25,29.0,44.31,28.5,47.13
3966.328,29.0,44.31,28.5,47.06
3968.414,29.0,44.31,28.5,47.06
3970.492,29.0,44.31,28.56,47.06
3972.535,29.0,44.31,28.56,47.06
3974.615,29.0,44.31,28.5,47.06
3976.735,29.0,44.31,28.5,47.06
3978.813,29.0,44.31,28.5,47.06
3980.851,29.0,44.31,28.5,47.06
3982.936,29.0,44.31,28.56,47.06
3985.023,29.0,44.31,28.56,47.06
3987.099,29.0,44.31,28.56,47.06
3989.174,29.0,44.25,28.56,47.06
3991.259,29.0,44.31,28.5,47.06
3993.34,29.0,44.25,28.56,47.06
3995.42,29.0,44.25,28.56,47.06
3997.501,29.0,44.25,28.5,47.06
3999.574,29.0,44.25,28.56,47.06
4001.655,29.0,44.25,28.56,47.06
4003.74,29.0,44.31,28.56,47.06
4005.825,29.0,44.25,28.56,47.06
4007.908,29.0,44.25,28.56,47.06
4009.98,29.0,44.25,28.56,47.0
4012.055,29.0,44.25,28.5,47.06
4014.134,29.0,44.25,28.56,47.0
4016.205,29.0,44.25,28.5,47.0
4018.293,29.0,44.25,28.56,47.0
4020.379,29.0,44.25,28.56,47.06
4022.457,29.0,44.25,28.5,47.06
4024.536,29.0,44.31,28.56,47.06
4026.612,29.0,44.25,28.5,47.13
4028.683,29.0,44.25,28.5,47.13
4030.763,29.0,44.31,28.56,47.13
4032.84,29.0,44.31,28.56,47.13
4034.92,29.0,44.31,28.5,47.19
4036.996,29.0,44.31,28.56,47.19
4039.087,29.0,44.31,28.56,47.19
4041.166,29.0,44.31,28.56,47.19
4043.246,29.0,44.31,28.56,47.13
4045.332,29.0,44.31,28.56,47.25
4047.41,29.0,44.38,28.56,47.25
4049.486,29.0,44.38,28.56,47.25
4051.562,29.0,44.38,28.56,47.25
4053.638,29.5,44.38,28.56,47.31
4055.725,29.0,44.44,28.56,47.31
4057.801,29.0,44.44,28.56,47.25
4059.871,29.5,44.44,28.56,47.25
4061.951,29.5,44.44,28.56,47.31
4064.034,29.0,44.44,28.56,47.31
4066.11,29.5,44.44,28.56,47.31
4068.189,29.0,44.44,28.56,47.31
4070.269,29.0,44.44,28.56,47.31
4072.382,29.0,44.5,28.56,47.38
4074.46,29.0,44.44,28.56,47.38
4076.542,29.0,44.44,28.56,47.38
4078.623,29.0,44.5,28.56,47.38
4080.7,29.0,44.44,28.56,47.38
4082.776,29.0,44.5,28.56,47.38
4084.852,29.0,44.5,28.56,47.38
4086.934,29.0,44.5,28.56,47.38
4089.004,29.0,44.5,28.56,47.44
4091.085,29.5,44.5,28.56,47.44
4093.164,29.5,44.5,28.62,47.44
4095.239,29.5,44.56,28.56,47.5
4097.317,29.5,44.56,28.62,47.5
4099.398,29.5,44.56,28.56,47.56
4101.482,29.5,44.56,28.56,47.56
4103.563,29.5,44.56,28.56,47.5
4105.641,29.5,44.56,28.62,47.56
4107.719,29.5,44.56,28.62,47.5
4109.794,29.5,44.56,28.56,47.56
4111.875,29.5,44.56,28.62,47.56
4113.965,29.5,44.56,28.56,47.56
4116.037,29.5,44.63,28.56,47.63
4118.116,29.5,44.63,28.56,47.63
4120.204,29.5,44.69,28.56,47.69
4122.285,29.5,44.69,28.56,47.69
4124.368,29.5,44.69,28.56,47.75
4126.443,29.5,44.69,28.56,47.75
4128.481,29.5,44.75,28.56,47.75
4130.603,29.5,44.75,28.56,47.81
4132.641,29.5,44.81,28.56,47.81
4134.738,29.5,44.81,28.56,47.81
4136.821,29.5,44.81,28.56,47.81
4138.904,29.5,44.88,28.56,47.81
4140.983,29.5,44.81,28.56,47.75
4143.063,29.5,44.81,28.56,47.75
4145.14,29.5,44.81,28.56,47.69
4147.226,29.5,44.81,28.56,47.69
4149.301,29.5,44.75,28.56,47.63
4151.376,29.5,44.75,28.56,47.63
4153.464,29.5,44.75,28.56,47.63
4155.551,29.5,44.75,28.56,47.56
4157.635,29.5,44.75,28.56,47.56
4159.669,29.5,44.75,28.56,47.5
4161.754,29.5,44.75,28.56,47.5
4163.875,29.5,44.75,28.56,47.5
4165.951,29.5,44.75,28.56,47.56
4168.029,29.5,44.75,28.62,47.56
4170.108,29.5,44.81,28.56,47.56
4172.188,29.5,44.81,28.56,47.63
4174.264,29.5,44.81,28.56,47.69
